epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,2435.26,1.65054,1.04345,1.04475,0.74474,0.43796,0.50776,0.29039,1.71923,1.13491,1.06201,0.004852,0.004852,0.004852
80,2465.49,1.66291,1.0351,1.05608,0.75667,0.44152,0.51012,0.29107,1.70967,1.11337,1.06016,0.004786,0.004786,0.004786
81,2496.61,1.70056,1.05644,1.06573,0.7349,0.44142,0.50414,0.28627,1.73276,1.1205,1.06411,0.00472,0.00472,0.00472
82,2527.27,1.65009,1.01527,1.03971,0.7642,0.44549,0.52268,0.30088,1.71217,1.09563,1.05728,0.004654,0.004654,0.004654
83,2557.29,1.63943,1.02699,1.05909,0.75873,0.4416,0.5118,0.2913,1.72467,1.11656,1.06097,0.004588,0.004588,0.004588
84,2585.54,1.66457,1.02321,1.0488,0.76065,0.44621,0.51438,0.29447,1.699,1.1077,1.05261,0.004522,0.004522,0.004522
85,2616.83,1.67175,1.03294,1.04591,0.75784,0.44306,0.51094,0.29138,1.7028,1.10289,1.05538,0.004456,0.004456,0.004456
86,2645.49,1.66092,1.02537,1.04346,0.74847,0.45055,0.51521,0.29481,1.7118,1.1065,1.05832,0.00439,0.00439,0.00439
87,2675.23,1.62984,1.01534,1.04073,0.75249,0.4489,0.51636,0.29146,1.72117,1.10387,1.06488,0.004324,0.004324,0.004324
88,2708.23,1.65195,1.01322,1.03656,0.74835,0.446,0.51502,0.29121,1.70941,1.11077,1.05694,0.004258,0.004258,0.004258
89,2740.26,1.63844,0.99852,1.03922,0.76434,0.45052,0.52098,0.29897,1.71056,1.08598,1.05561,0.004192,0.004192,0.004192
90,2772.39,1.61809,1.01035,1.03875,0.74133,0.45098,0.51623,0.29667,1.69488,1.09859,1.0556,0.004126,0.004126,0.004126
91,2804.34,1.65227,1.02593,1.05021,0.75647,0.44036,0.51256,0.29307,1.69914,1.1091,1.05519,0.00406,0.00406,0.00406
92,2834.65,1.63343,1.01294,1.0421,0.71925,0.4506,0.50351,0.28596,1.71289,1.11551,1.05962,0.003994,0.003994,0.003994
93,2864.7,1.63718,1.01711,1.04829,0.7544,0.45107,0.52085,0.29654,1.69597,1.1019,1.05262,0.003928,0.003928,0.003928
94,2894.84,1.63036,1.00309,1.03636,0.74272,0.44754,0.51386,0.29498,1.69972,1.09398,1.05094,0.003862,0.003862,0.003862
95,2925.65,1.60759,0.98652,1.03337,0.78667,0.44609,0.52313,0.30087,1.68364,1.07601,1.0516,0.003796,0.003796,0.003796
96,2958.7,1.61102,0.9876,1.04054,0.76501,0.44629,0.51812,0.29778,1.6857,1.08544,1.0507,0.00373,0.00373,0.00373
97,2989.22,1.62774,1.01583,1.04204,0.74975,0.45311,0.51513,0.29644,1.69605,1.07784,1.05438,0.003664,0.003664,0.003664
98,3021.98,1.64359,1.0038,1.03565,0.75963,0.45254,0.52159,0.30023,1.68989,1.09195,1.04958,0.003598,0.003598,0.003598
99,3051.43,1.64288,1.00413,1.04629,0.75455,0.44734,0.52186,0.30202,1.6981,1.09199,1.05389,0.003532,0.003532,0.003532
100,3081.95,1.58609,0.96502,1.03079,0.76268,0.45555,0.51986,0.29409,1.70137,1.08404,1.05656,0.003466,0.003466,0.003466
101,3112.97,1.5636,0.97758,1.0333,0.75667,0.45656,0.52242,0.29848,1.68794,1.07115,1.05119,0.0034,0.0034,0.0034
102,3142.08,1.6201,0.99121,1.03685,0.75401,0.45792,0.52563,0.30345,1.68154,1.07709,1.04874,0.003334,0.003334,0.003334
103,3173.15,1.58633,0.96163,1.03422,0.74543,0.46349,0.52336,0.30173,1.67926,1.06505,1.04825,0.003268,0.003268,0.003268
